gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_BSJ-4-116_REP1,ABE_BSJ-4-116_REP2,ABE_BSJ-4-116_REP3,ABE_CDK12-IN-2_REP1,ABE_CDK12-IN-2_REP2,ABE_CDK12-IN-2_REP3,ABE_HQ461_REP1,ABE_HQ461_REP2,ABE_HQ461_REP3,PLASMID_LIBRARY
gRNA_CDK12_targ_1760,363.73289543194846,119.92200149531062,77.78385907009853,115.1361390731135,218.74090845185117,256.6971410881712,181.90322333724228,127.74663949249646,289.51645594292376,272.9355338785666,115.80753218614167,149.8904287398893,388.2995952399232,233.49319814087266,143.96642670577216,204.19184252579757
gRNA_CDK12_targ_1761,61.38598538123385,158.03076303243668,142.11768319187001,115.67392995625755,224.41768851607839,136.89449278939807,119.93934687330184,98.78188419896868,103.43355791065547,86.38108688693644,99.90608185822485,49.4944928960077,91.98625379134893,51.84406569738909,17.84415331009044,217.21247904869816
gRNA_CDK12_targ_1762,36.818370987811115,17.51073473161615,57.325877109859974,100.81134554936733,121.82239517140482,53.51184957345199,46.744118959666714,47.309100312762034,20.93817495785038,109.34163420898324,12.239298131184459,89.4418247257804,7.319424754072468,119.15039660277141,22.4947541727769,166.59349287633657
gRNA_CDK12_targ_1763,240.01347406955503,232.22225068319602,306.6520912976185,285.4202887086355,513.3027184511969,387.78786113776204,279.6670325470845,566.2307943683705,254.08064758901276,444.8606043646566,286.5794714653453,335.6078355862289,398.3329640039326,960.566156254549,315.43205851264685,316.73455355707006
gRNA_CDK12_targ_1764,315.3688473659727,392.37552701643466,397.4507091041241,298.86506078723687,482.9395576478973,572.017711410542,487.4151271179992,483.8019282622061,603.2041873886601,331.3334537167585,528.2815164496809,499.2662755479518,166.20851042674673,505.0573517938632,272.8184006078133,405.7593707136462
gRNA_CDK12_targ_1765,274.2759318110549,125.03532899269716,203.27399096662572,180.795516896974,270.00592995140505,87.37606482590517,173.60733874371783,122.91918027690848,213.82084794579313,259.7013295193313,78.7362722297457,134.413978169361,147.62210599505707,303.9612807554525,234.0465434156338,182.46554786258554
gRNA_CDK12_targ_1766,159.43610560610486,510.3679709655617,417.1687215040987,416.29903363378406,235.31449622557201,411.908127661915,148.496334224088,457.0095296156929,600.1250440125057,488.03121677746327,373.9892620557729,148.2322376073327,1007.6133942347851,447.40952268507044,329.4849611194603,258.74730020508264
gRNA_CDK12_targ_1767,218.28821147590946,208.7781264970653,342.30121305386393,147.4524821420426,192.68427045589632,224.53678572263385,187.51889906208964,174.45230740331,192.7030562910004,189.902860142762,194.70442512627037,79.64342257885502,105.22701093073846,267.79603860230304,127.94207373325466,211.76198003911188
gRNA_CDK12_targ_1768,101.70772021528192,66.37677958871576,72.38643404229092,22.782777413193582,63.44508600517549,63.30904392321832,87.80874769761283,32.072432163562524,78.26156081059271,110.0192892514742,58.04832473241554,53.81583948388248,12.70619241015951,43.57153725277646,75.72391404678606,88.39397236379992
gRNA_CDK12_targ_1769,198.25954646817738,70.76652300628346,38.87016572445327,83.40647696761428,258.5653693621961,164.31598784445058,115.12135235937032,105.96272978215578,107.64172052473324,123.2534936107095,207.36133710445063,74.31711166821867,515.3615193415183,57.17140076905063,143.76422666826406,98.53795663164107
gRNA_CDK12_targ_1770,182.02068386014818,191.70154221334045,197.6154002116661,317.9810821789937,227.22345337540906,444.6009392421135,171.78862558282975,584.092393466046,307.016254130735,320.0126283010271,537.2120279469756,211.2937488606217,379.08863375165214,262.51201519789083,359.86551675505336,373.2834807815279
gRNA_CDK12_targ_1771,498.7556227888045,417.0738636075847,709.9355016414701,703.2838049115659,584.0993433901226,685.0581657831177,438.53322251307804,518.6199778546343,304.57859895794604,253.04436527839067,478.1036065260323,636.2429127403549,490.2369770677077,556.7281708222552,379.4283703839627,223.94990143554787
gRNA_CDK12_targ_1772,191.4070549198774,165.74899321717106,342.9105997505519,416.3968137943557,241.3827783631942,291.41328628408235,340.7375060547992,446.14774638062,200.81146718154048,110.37804780338118,261.2977716510614,228.9308727250874,157.5732340314927,331.7240594622415,254.2665471664445,217.8685576331854
gRNA_CDK12_targ_1773,788.5873714265468,655.4224594999138,271.6994114804449,405.20098540890217,200.90581399719093,401.0460208828262,326.5706877489344,601.350560161773,903.6259427887976,170.808932769046,241.8626656947186,198.32970909699733,906.2516975000176,344.41437796628077,172.42608198503822,198.33760284883454
gRNA_CDK12_targ_1774,192.94941636161695,393.0026332189443,157.22176774549294,286.5936506354953,258.15211717361257,673.3973746820371,344.8535411031248,143.58674004364445,202.2227412289446,42.09433675708578,138.10168678730182,294.90678051438493,299.06840582229813,515.0623469284469,980.1646818205485,172.67483667869905
gRNA_CDK12_targ_1775,778.2535497668919,879.6370463664477,1102.9463933840104,1297.2005002237456,721.3860704606292,1639.2197024560128,986.5402144122424,2555.7775952126567,1106.9777032556656,452.79315456793313,710.2326571715413,1457.6505019495303,173.32233336188457,5258.426209067929,1016.914538637647,354.5347735402194
gRNA_CDK12_targ_1776,509.17757938798746,1095.6510136617017,970.4483144755718,938.1028605243745,439.9830801503925,509.24112370198486,419.00598646985895,736.2177019972617,818.4876284381266,595.7783685335265,869.2471604507094,1470.2628042001882,637.6946016076171,495.5720966662707,666.0974735610813,309.9214297950872
gRNA_CDK12_targ_1777,472.75581562805223,836.1255237000076,486.89997065367777,681.2832687829456,418.5809668048002,640.7045631018385,781.025627231892,359.91725614218,499.23177938717754,264.0064321422151,263.93195130134256,1092.1952259772825,693.2482130837514,620.4829450131964,319.1222091971698,299.22230210960305
gRNA_CDK12_targ_1778,525.2622058518427,485.2837228651749,662.0115907090815,576.1695961684258,363.64017583837125,794.0519529242682,500.369469983272,827.517024412069,463.8986091458051,354.7324837133583,350.2173969190892,470.22280662014214,807.6450651389739,545.0773323321986,595.479110461375,328.8215397866619
gRNA_CDK12_targ_1779,588.300721349226,380.7499428006785,390.70392781936454,928.9604155109255,420.6689778629068,736.8129098481877,691.9086823483773,457.67330525783626,409.1411761065248,826.8587380229453,396.4761615093927,340.58240898389863,281.7567326680031,693.2465459919881,514.194695383116,320.7467264391267
gRNA_CDK12_targ_1780,478.6608565764265,685.3306014657594,421.86970459283435,303.80295889610505,475.43576790782686,393.911107606366,378.0689867256594,310.22459784172145,297.21431438330995,250.01484861784283,147.2891914212093,350.38081113082404,239.77284124155372,421.2059639992556,531.4827985900591,381.812502379862
gRNA_CDK12_targ_1781,303.84520402269015,357.59525224647535,394.88257945379627,283.5135755774884,327.01298186075195,587.9913978503785,352.22411549198694,387.13205747005713,196.98819748948205,355.7688973077562,322.1730208862177,381.1327194073283,564.171391156597,208.6323011397855,394.8966732533329,280.80163416053824
gRNA_CDK12_targ_1782,229.15084277273226,213.50554248521513,304.99804169232254,216.92528622819728,177.85069189726428,255.84521114471323,302.5764369245867,213.19266760840338,413.6059340019488,177.22672464204865,74.62438204394094,173.55733854092446,273.45041918304446,421.0760289975077,234.6025935187811,293.4942313911952
gRNA_CDK12_targ_1783,95.22980215997585,119.63256786338307,126.14304621440714,201.524910938163,115.38436107557625,248.60380662532074,62.69774317798301,100.71286788520386,131.4024435773919,55.727161729551064,272.0272351046457,241.7441678402975,270.3663918990252,328.60561942029324,285.8603030270862,160.43644769884096
gRNA_CDK12_targ_1784,84.14683351433312,107.42811638377182,25.811879366854185,8.604654130304874,26.295889263029537,20.552809885922855,27.855027885180235,21.572708369658706,52.140161169548975,67.04798714528246,31.610155803374038,27.033540282286438,75.00354354734934,61.41594415948014,6.723151247144556,138.83632199418417
gRNA_CDK12_targ_1785,85.05021664449485,92.23285070757599,151.0408455362294,68.93501320301063,51.30852172993108,64.05448262374402,61.038566259278106,45.22725852603972,177.7435513885166,114.52370218097296,111.02103501672832,69.69427578351541,66.45050787966915,51.02114401965276,107.5704199543129,210.37412149500426
gRNA_CDK12_targ_1786,416.3274205952669,139.02462120252824,285.9764712314199,152.9770612143406,156.49207878204925,125.02071920245301,116.62099303589204,137.3110430633801,526.8927507162986,484.44363125839345,280.98987074401697,258.3260791658636,327.6881790179972,311.88731586207086,249.56539629438103,354.23196803968693
gRNA_CDK12_targ_1787,645.1697910796512,741.0465756118108,648.9968319726745,361.15102307137556,420.2557256743232,390.39689658960197,546.826423707009,485.34068088717476,406.7548399900051,774.1610929539422,125.12353338835555,278.6766067017855,297.30023017946036,290.0149239011841,564.5930547320116,382.1910092555277
gRNA_CDK12_targ_1788,8.108414436573602,40.3277527152372,141.50829649518204,79.34860030389096,81.71518276360791,68.31413234103373,20.133473763515152,77.45054879008937,15.652312162118541,159.2489349853766,293.8716517167334,144.51386961311488,47.411779446323344,41.88238223005451,62.78311164626721,72.92565804492772
gRNA_CDK12_targ_1789,362.1464665204449,252.91675536601514,325.19485792540917,210.08067498818204,262.8501420543523,149.6201963198011,138.76462345091505,141.8066144578964,291.0303681028664,242.9194017023492,176.42578828468518,89.84381045488504,102.84202983109688,326.0069193853364,91.6977170099265,244.91918234742846
gRNA_CDK12_targ_1790,244.19988369713383,289.91602131408564,240.14188611624715,305.0741009835364,239.81677006961428,369.20513924608565,474.9074857308392,232.38181799036553,239.1468022146636,225.3003705975841,400.5559275531208,208.58034518916543,365.8478766122626,595.57873634486,158.87867947199504,420.24356715578756
gRNA_CDK12_targ_1791,132.81935386865675,108.39289515686362,114.95644756806392,73.97069147245041,331.84150743262336,155.95642527426952,248.97225955104395,115.31593201235745,116.314641034235,239.01291969269542,323.74710384797106,113.9629542011629,138.65786668950767,144.70428027984707,159.83912965015855,375.0246124095902
gRNA_CDK12_targ_1792,83.2214166492894,185.4304801882438,212.58890190171306,121.93186023284292,225.00494162617088,229.22240041165256,107.11263300177555,124.75964910285141,176.1526606441701,208.75761514854,223.03791843783125,101.55164481505741,96.5506141716975,112.39377651188362,119.85407223293039,222.48634151630714
gRNA_CDK12_targ_1793,92.45355156484466,172.21301099688614,229.69525703016785,155.91046603149,241.55677928470308,116.60791101080584,213.90619351918477,90.635546772664,101.76568858190512,137.88287011624973,60.264890535700914,18.99382570019382,57.321787118972026,293.5231689483758,30.279455616839016,161.54673453412707
gRNA_CDK12_targ_1794,168.00722847520032,198.06908211574634,117.39399435481575,107.99818735138332,138.80923513370925,213.9941526723418,119.23738740769592,115.496961732942,192.13854667203876,43.76854333265169,120.72252592386141,168.48226871097847,5.098925109578573,52.62367570787614,232.68169316245408,140.40081708026912
gRNA_CDK12_targ_1795,216.92211991322586,132.464125545504,84.96591656677802,179.32881448839927,206.12584164245735,131.09072004959086,228.3601770609793,195.90432929257898,225.75252852839168,519.7215555292466,163.22276589120273,59.594384339761554,152.72103110463567,82.72528444612628,181.77783371978816,133.28488781775368
gRNA_CDK12_targ_1796,172.28177304230707,231.4986666033772,328.06768092408095,149.45697543376133,165.62712716126543,470.31857441025016,292.52565366704744,137.64293088445177,176.35793686924708,195.4436866666587,143.75553579278335,331.33673721449213,290.26864797189637,161.9856355123101,325.18821032241306,171.38791330143562
gRNA_CDK12_targ_1797,137.53457313340334,81.52380632625702,199.748253650074,175.3687179852476,222.78642987693263,138.27887894751723,191.1244181354291,154.7200678595942,119.13718912904326,111.33473727513314,89.36936325710018,162.0002488291663,385.8323734127077,127.11974337663908,115.15292136086691,194.27496238335584
gRNA_CDK12_targ_1798,435.40863500307324,86.63713382364355,177.7668049481155,233.93903416766375,145.72577176368725,142.00607245014572,265.78737947714933,94.46734252503694,62.532270064070296,219.6399578897184,127.69346475448353,66.02615600543565,30.634671021258367,109.83838814417605,113.08037097640882,122.61099392398052
gRNA_CDK12_targ_1799,127.04651532957443,80.94493906240194,71.55940923964297,75.53517404159676,117.97262478302085,90.30457400654187,55.99722100629017,195.36124013082534,234.0405561158741,155.1830047304308,82.46267271063125,305.15741660655306,172.006481720703,150.37810868950285,42.86640795171868,242.1686990509243
gRNA_CDK12_targ_1800,103.55855394536938,14.134009025794855,82.83306312837018,42.241029366951196,58.486059742172394,19.754125563931034,33.055909380351345,41.93855193542042,82.31576625586275,84.62715618872454,38.67746706022595,30.199177898985408,9.786646581287906,68.77892759185787,37.811407014016005,127.05214126512493
gRNA_CDK12_targ_1801,160.5598260850865,176.65099335310842,114.17295038660798,78.5663590193178,241.83953078215504,218.83950422575887,247.31308263233905,185.61580683935716,203.63401527634875,179.8974827506895,157.344047891185,138.13234616357886,188.0845439613903,180.43640576050373,63.08641170252937,211.00496628778043
gRNA_CDK12_targ_1802,2.776250595131179,25.421920670968905,33.99507215094961,10.951377984024385,37.192696972523166,9.530966242435728,46.61648996592019,12.03847641887248,7.184667877693757,22.003857850294843,1.0600966885277878,0.2512410806903944,0.37008327408231584,0.389805005243527,52.67310977086186,29.44783492679261
gRNA_CDK12_targ_1803,12.801599966438214,48.23893865458995,12.318316797335134,18.67601066918444,90.85023114282413,42.170532201168136,38.06534738490266,31.499171381711452,69.2807259634755,37.35075145964903,3.2445383497365627,13.215280844314746,105.51485347724693,35.12576213916671,12.334202287994524,153.32051843632553
gRNA_CDK12_targ_1804,53.82841431671008,40.568947408510155,77.43563810056256,36.3253296523666,89.34947319481003,10.915352400554884,49.105255343977525,29.990590376840213,37.33461343587291,13.712549095111276,6.93881468854552,19.144570348608056,7.64838766436786,0.9095450122348964,27.29700506359444,132.6035754415554
gRNA_CDK12_targ_1805,93.3569346950064,40.81014210178309,83.8777260369781,68.00610167757999,21.24986253927201,88.28124039082925,78.10894417287653,40.21876958986721,95.42778513265385,42.971302106191736,24.54284454652212,71.65395621290048,121.96299899201652,122.83188831896028,46.5060086268646,197.45442013894785
gRNA_CDK12_targ_1806,78.41806244501481,101.7841605611848,71.42882637606698,92.35336165991993,152.0768053987614,65.4921144033293,75.36492080732613,103.09642587290043,100.76496698465493,57.28178212114798,18.856871398963982,161.44751845164745,36.227040496280026,113.38994485861707,46.708208664372705,176.5608406022004
gRNA_CDK12_targ_1807,55.921619130499465,134.24896627572383,80.30846109923436,104.5758817313757,290.23353707681235,90.99676708560143,120.64130633890775,161.32765266093023,129.1700646296799,61.54702268270875,134.15041731188003,41.50502653005316,6.9082211162032285,19.49025026217635,116.31557157653853,210.75262837066995
gRNA_CDK12_targ_1808,26.065908365398293,90.88216042524746,61.98333257740365,75.38850380073929,58.13805789915463,109.95220832754065,156.47314633324612,129.40607859785482,28.661692926371163,135.57087055951587,38.29197735530676,96.52682320124953,14.309886597849545,261.34260018216025,43.473008064243,98.13421596426431
gRNA_CDK12_targ_1809,845.9411833243759,339.8915617602408,666.4078804494732,478.53610583763697,545.9061411189234,171.87686609263983,761.4345766917996,1042.8518770473895,529.5870011704337,285.7711176245719,510.6774865917044,484.24205892266616,715.6588113476249,362.6919015454772,346.5203142795183,381.78726858815094
