gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_11,501.74745395650115,441.507231281524,510.4753513669211,542.5840218413738,414.38569105636446,724.906159801359,418.9585251402392,365.1566678952277,688.3307714032843,658.926423380727,423.8806690339291,524.4009485239471,603.2921509506572,590.237904716802,649.3974842235003,980.3014498173183,532.8493043274244,398.82044156510267,410.1905815215319,452.67988522184476,609.8397899666658,529.7573920847877,365.6909025466361,277.87514776018395,350.4829325107185,389.42155766073,375.65432312591213,754.931622694791,475.7183544049234,452.7482859288996,445.9778286515759
gRNA_CDK7_targ_12,558.3925497262176,475.37824072930505,404.137615533849,519.2517601151148,302.12595587501283,373.7513053690563,308.4937745993272,413.5621353071717,484.1136360111192,367.0870969759914,198.99800797229508,325.27891250228527,417.0775370499199,408.4057888629397,426.23363564915394,344.3307384866512,163.76670472801194,611.1717386226279,554.8298911705665,1576.9357767378983,431.03786912845504,376.00883108002097,519.9487649010409,292.13112995583907,382.1899846138688,439.11424479630995,312.85022549011575,696.6128788062558,210.0242345752598,289.85704080758654,499.3227060455753
gRNA_CDK7_targ_13,575.6905655335592,600.7285130921503,594.2442751971805,713.773103420369,455.59496093306313,670.6322760814942,576.333808695456,450.18192369707714,469.5400864225549,286.3889473471419,1817.178319976066,1368.992906190741,715.5146117223195,711.8189560368514,518.5864745940535,716.364525744628,333.0605953007866,772.6013313696601,662.3071909247554,749.2385507954241,506.59774004354284,482.599649820518,956.6289822127637,169.9914667461104,936.1791360017786,550.578867797253,954.5442665515128,779.05544044788,518.1944095385737,506.505025510355,658.5964762679124
gRNA_CDK7_targ_14,185.08089447278522,251.41651728312314,218.2329569040741,312.90583255640007,228.49183728655433,326.01431519618035,186.13187179591736,182.30141479765996,276.7100010304577,171.320870078989,133.9859085105935,201.66598770138123,305.31791293252627,303.1434366108058,204.7997393893375,174.8640426654271,273.11921777741185,215.5945151903196,193.82750933492355,259.3395578807878,277.6536418702431,260.05807000290645,123.17605426806946,171.32597919533222,386.35864086647416,232.08934295530497,109.6146051904271,231.20052798036636,170.44274421299932,182.10259826431889,226.1732625273315
gRNA_CDK7_targ_15,426.4131514268041,505.53170035964683,386.7874177178729,247.70226243513986,281.55361660271103,259.4086701363202,313.39441503906073,234.53944324496607,403.795102265784,396.00664555770106,295.30316181371336,332.10132837062326,369.62135209891176,357.69644299900335,431.8227123576349,226.0722037736983,901.979552080671,245.81685671209507,286.46167394160864,582.6084066221351,372.6233878827847,360.7669577668405,633.915394550937,878.2998362235484,387.5271278463711,277.72206037893005,548.0730259521355,211.29252303849688,405.17175253477205,463.54782652126204,376.0630685805182
gRNA_CDK7_targ_16,330.23723349342094,469.29247399112654,364.7946865019188,511.4083172937238,333.00061261648926,366.8257316652194,259.0558672701913,202.12882593436012,350.65553559880016,554.3930339925499,639.7048143540662,517.1159959865694,454.7524407073848,418.28467073669856,414.65626246730056,1074.5051424221567,310.76125930639915,573.7475450706766,496.1074148935802,701.8289708359431,419.4843720466373,367.7485540998913,359.1675601087633,543.5066733671902,254.73016161753966,357.00890690247866,1117.9909554297653,412.58085535830645,353.7090835178534,346.85583314293575,323.33815278327955
gRNA_CDK7_targ_17,482.0870384182631,312.4944839133496,368.4544938537263,423.4072656385722,514.2115948094018,293.63019121880006,468.70464884923257,499.783681836822,447.1877290150141,394.46101567569696,167.6159264108438,239.13145789361033,362.15425407671154,343.6030210767125,370.34286856434454,264.8864573137998,200.8846165648235,802.1877477673584,621.4614832560768,125.62941591278071,460.4299657045993,427.28392502788483,212.58421826950305,298.14702734598177,144.38709384024193,365.69925529418373,171.24844013735765,161.0038987903796,341.6932739435958,306.35207948111383,320.8864864688168
gRNA_CDK7_targ_18,526.7888911040033,399.0996259566598,414.1681986462101,648.2922398660293,535.3652560705598,543.0215136763562,544.0019104484089,587.3787473502437,476.14738703987825,240.14207429875384,514.9109623575715,493.0640891964963,550.4979165870845,507.7677850471289,548.9271767258072,208.66409435335237,1107.2954469520714,444.8932168045058,409.432173156331,268.33583417872455,480.348194673653,437.4110757527497,779.3475583129256,687.6340178831447,640.9308988380818,453.6093432720497,364.7318713631649,901.3140119732429,473.4632865016314,452.70447440519837,414.0498064184004
gRNA_CDK7_targ_19,544.5593868575241,586.6018237858806,546.3956827828091,854.8560408364493,529.5843318480448,705.9668357949479,524.2452404995461,516.0665278541121,559.8398615259744,495.2523537706007,645.6473787348516,727.9170829014879,912.3744686712348,881.3108986286122,692.6462920867456,754.0626612644777,530.7527855587213,1003.3467626411224,845.6253271990375,2028.3816594586988,560.4370364448133,506.02507927500346,1039.1300777505674,1246.6464549460547,986.2661724914163,577.0190011280005,586.3016071217506,1312.6234317218166,368.2828805645021,415.77135992502974,484.66906830395897
gRNA_CDK7_targ_20,272.06970234157126,341.0783113985502,331.7886461254331,303.4778558316978,311.6531773590458,497.8992809222758,337.49693594391374,373.4863959258414,268.9311932114813,462.3873815427225,935.564396053621,728.6108879050478,553.9846193825746,520.6811357558307,385.779366140149,609.5503653587351,780.0479264190526,193.98895909979203,254.3918344988264,338.5147506090897,303.53347533351484,259.8790547123154,346.8883272845321,344.8337803314556,693.4812322042591,249.30227239524592,368.2426594297622,225.7132795594141,359.8011326297319,338.31258602118857,376.9648309030792
gRNA_CDK7_targ_21,586.1901198930988,451.94390817640937,364.76079939680955,361.8679301687194,460.9237458309121,284.3195347343051,326.7710059248743,308.6651613046295,385.94133251259103,588.3562169260626,261.4728327545602,305.96800656987085,383.1670381805064,348.39073857184474,424.3706100796603,693.5590694800792,567.3465677033571,563.5250487011332,493.2904695371195,213.56204574526882,429.6514494786369,358.9768048609301,315.4227931724396,508.32214672977085,498.43864874902414,403.34624716867444,182.17089190010483,535.0401798746799,352.8003248105566,304.6434300567644,388.46230051573195
gRNA_CDK7_targ_22,134.0530602854225,166.02302110623765,156.25344165911267,52.34903883064726,242.15290402467622,56.02294442568081,186.31680162383182,154.3879644823055,144.04852551526284,253.076555942894,113.79899505226987,123.26602229912407,119.3192894704476,117.7711071161767,132.67403519894052,21.3228517301845,121.5980885847793,76.91514375715406,78.44109377221052,152.93669706492506,142.4315120246487,126.89626741610991,81.34991746053186,23.7034830266539,104.87960162804976,244.53767984072036,64.36444788761733,32.053560898001585,158.62888101814093,153.58129633479365,209.547019705113
gRNA_CDK7_targ_23,1255.982941374032,1522.3504189444577,1545.861960877337,2134.5256211506594,1306.8764222809477,1634.011379388952,849.0128399553469,1095.1598542377346,1423.6155514488241,686.2189931392743,2362.3585241234064,1992.6079702237394,1607.7711138213454,1602.9750202188343,1549.638054053824,1376.356762227581,2243.656267742981,1537.9372181967367,1491.0308459850294,822.4825702122544,1211.3148480460957,1108.7184154691715,2067.132100754175,1584.7864902941121,2509.3731604225245,1291.1039218703454,1564.2511274505787,1201.3393570383582,1201.8502192649642,1305.2110083463142,764.2153882978698
gRNA_CDK7_targ_24,562.4611270405392,671.9677825567111,589.1612094307814,385.6161320445976,432.9234033676693,641.6049352768919,625.2785698168199,586.3153778144207,457.54385267762734,691.1406040793403,449.6762949415334,446.69478812524983,455.86324867762943,449.876862940494,555.1816197091073,889.7126469198623,553.0044733992746,321.6986221426235,379.31252665263685,203.8890583983722,519.8149407051424,497.17660919721743,633.5316685251797,840.6369293232887,590.8754430776305,639.6297737107096,428.3161441248717,402.4093704804437,492.2442997857652,482.80299118796916,553.2593649637553
gRNA_CDK7_targ_25,213.27219792814918,261.77058195984324,288.7181355314769,138.38922978045113,268.08632386087453,175.25941617873028,160.858128647606,133.58579793776758,188.1440565854848,46.69429222475769,245.3811696560288,252.77628963028636,264.0637391487175,257.9972836109316,184.57260463483502,133.66762678359407,509.4540607948513,38.26679434135382,87.86702631113639,55.09224069178976,289.66927883533356,277.16681706082215,95.93150643930645,15.082108949935277,164.21979176930404,200.68329625786888,113.12539325702441,41.622786802832955,270.8100947744456,274.65444208324675,393.5347135801376
