gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KB_2000_REP1,KB_2000_REP2,KB_2000_REP3,KB_4000_REP1,KB_4000_REP2,KB_4000_REP3,Plasmid
gRNA_CDK7_targ_95,558.8677311703422,433.72651961954114,455.07239100759335,265.5970820324209,480.90809306041785,528.1580926902267,253.83118536701176,2470.814872503534,341.37364438175615,685.3562141517789,615.8512581043158,388.6992540232879,371.8924178386735
gRNA_CDK7_targ_96,121.08388149858101,166.99053398334073,148.10241255730995,54.29782238388014,104.30673819466524,27.751837676578187,92.13435911866475,40.14290621344439,4.80099553443402,16.95227384827722,199.73008501891073,2.0206120331538955,217.94468133396234
gRNA_CDK7_targ_97,202.71439192945803,241.906158024523,217.27667815814164,54.55824359435438,173.96829644329696,129.57184950774464,38.71421474473961,90.0366129897759,267.7583795204345,5.154875108965929,152.70903197350827,16.164896265231164,330.7495118718278
gRNA_CDK7_targ_98,217.24115617195991,290.2589802156843,176.58113638165614,167.54849628886754,107.1319701307406,34.88910919941909,83.85799872270451,15.702587919454588,48.330021713302465,19.892974413794693,76.87622416299159,3.964491963782959,175.4491318832751
gRNA_CDK7_targ_99,248.85337608604073,211.79217945658473,280.97050206081735,192.93956431010645,247.7955251378208,114.76580751887258,72.57205272821328,289.23153877447,198.25825368862775,11.070872717242265,358.1610776350235,158.7842974913846,347.9111760730669
gRNA_CDK7_targ_100,151.78817864750542,224.4911873998568,312.4014876332773,189.94472038965264,212.5935476569403,173.64829758231002,69.08366942082509,102.13013836322682,266.84390418054227,110.74332364966403,224.09890563800266,93.945670857902,336.357346315254
gRNA_CDK7_targ_101,279.1449810689849,268.3553222195707,248.36513612446686,141.63658584668013,341.9355527887988,178.96328701421282,94.45994799025688,204.32359361322563,147.2305297226433,204.22300515587838,122.78654367188851,6.957043962251387,269.20423335703936
gRNA_CDK7_targ_102,93.55731402770387,255.31540131137854,158.18251068070398,104.65677395933731,189.8679593828159,70.46157418293997,121.27261968626027,224.9648987008958,158.66147147129573,45.044613368279464,332.46274263132636,80.67101712110616,333.2857184040306
gRNA_CDK7_targ_103,161.77532906422545,269.94624938919765,280.02447343434994,191.93043211951877,127.44476908719477,142.25189572385563,113.74865568993279,178.49030381025196,158.93581407326337,319.32548493795656,629.9373788627273,13.530427411878616,330.72133179924776
gRNA_CDK7_targ_104,443.2313862626994,363.1859452948329,417.26386762567216,288.74201711331943,403.38950293116784,263.24383372010004,59.02891753482381,177.22396607481207,440.6856662940484,89.25891128276577,469.1839433975575,210.01576461046372,350.6446431133299
gRNA_CDK7_targ_105,384.7529063433097,321.9070671257628,358.0392134411356,339.36138989925087,197.1888158595075,201.70384894071123,133.51616109846591,90.1632467633199,199.17272902851994,12.108767034483728,146.6168268187353,15.57661681254079,251.73258835741993
gRNA_CDK7_targ_106,318.18565997070874,422.90253298332937,456.65454233116816,378.3920188190784,669.992411468264,173.45847653117062,163.2700187203064,277.3279640613351,248.32577854772535,139.28541737380425,693.0304095954453,90.39041677425146,658.5401161227522
gRNA_CDK7_targ_107,183.44166777818424,328.07190990806714,241.873422446294,186.9498764691988,152.29443684610573,107.28685810398078,130.5065754999349,85.09789582156036,167.34898720027155,100.43357343173217,221.3725596847617,176.86749631973655,271.9940605424624
gRNA_CDK7_targ_108,135.56937652448485,132.44468687144172,220.55515667400277,227.51048000056252,158.91414087150858,255.80284851543615,70.17806418392726,45.20825715520394,40.69415262520265,2.629332270345038,501.54667962028793,26.114492225950976,201.431158802064
gRNA_CDK7_targ_109,96.23981310657494,184.34868578052024,95.35316121255882,68.78375221651002,261.6123528543937,183.36713540064656,6.224370215143646,39.31978668540847,86.92088105675307,1.5914379531035756,46.38153979711139,18.441281973467827,202.38928126978504
