gRNA_id,T0_REP1,T0_REP2,T0_REP3,DMSO_REP1,DMSO_REP2,DMSO_REP3,KI-CDK9d-32_100nM_REP1,KI-CDK9d-32_100nM_REP2,KI-CDK9d-32_100nM_REP3,KI-CDK9d-32_1000nM_REP1,KI-CDK9d-32_1000nM_REP2,KI-CDK9d-32_1000nM_REP3,KI-CDK9d-32N_1250nM_REP1,KI-CDK9d-32N_1250nM_REP2,KI-CDK9d-32N_1250nM_REP3,KI-CDK9d-32N_5000nM_REP1,KI-CDK9d-32N_5000nM_REP2,KI-CDK9d-32N_5000nM_REP3,KB-0742_1500nM_REP1,KB-0742_1500nM_REP2,KB-0742_1500nM_REP3,Senexin B_2000nM_REP1,Senexin B_2000nM_REP2,Senexin B_2000nM_REP3,Senexin B_15000nM_REP1,Senexin B_15000nM_REP2,Senexin B_15000nM_REP3,SEL120_4000nM_REP1,SEL120_4000nM_REP2,SEL120_4000nM_REP3,Plasmid
gRNA_CDK7_targ_11,592.4581802791088,432.7032472508916,583.6030203131859,703.4492070367028,420.6916645940386,1215.2863962887309,556.020771861415,459.9627904949807,341.3388857469417,852.0876047569576,462.4175992956771,675.8333157405558,842.7023108467125,838.2605859904263,901.8163506241417,1719.2908737267178,382.5822382528067,355.47727203056803,417.2111936057579,907.0523752465923,491.63505684901014,400.13235930460456,344.67853076538415,551.6984336215949,250.48703320347278,382.1944387429415,261.0761559146803,621.5573291750712,617.6845575815323,597.5974572309993,481.19482686389216
gRNA_CDK7_targ_12,832.4143608222604,502.05422130494975,405.61215876106144,505.15895307891356,177.30764281565183,328.50755950534625,191.65685794532814,141.4295635420834,211.02269292544,290.9085738340476,194.40189465051955,319.647235037884,494.5260625787995,482.1007760665577,418.7922084095017,469.11284620994263,177.86124114643758,357.51590549378494,324.8886647157102,3518.6288535024355,295.0114476607113,239.43458820135584,809.9003728366949,381.4494610946443,272.7625139240442,399.21591602782155,173.42916071475193,774.6033365566216,151.7565182554463,206.31952883986165,501.87006074327076
gRNA_CDK7_targ_13,543.6782133621192,740.4094558641311,546.9528524435397,375.8081507013553,363.17775038686585,638.4824283438721,516.9218133569238,401.4349703978448,202.55274538829505,202.82627652923756,468.9452024174073,523.4527964125891,565.2459277816065,543.9842224387668,396.9533509157547,562.8075815433704,20.991237851038953,328.8995320656657,356.56530952549195,1375.0171996675099,384.4272884980815,393.1750112420563,765.63837571655,256.39846693924073,174.01784938755137,445.04935730223036,226.57680674024041,567.4687803815916,343.5246491835939,339.72141721978124,770.9879680334828
gRNA_CDK7_targ_14,101.9889606809198,182.29595662471908,164.84091706185785,182.52041396258775,162.52527441689818,384.4804499687318,114.01863972884352,93.03643090765502,186.82284281931157,65.07425327788098,172.24095632128422,174.57448484287485,188.0488850885002,177.6528548301311,126.85806926514813,126.10439097444481,174.58841373955516,106.72623704656073,103.96437270902727,512.5237962599341,176.24652981379606,179.70320971313666,115.83458820803892,14.10606452416535,382.42066901491097,140.8215876836908,104.43046236587213,184.85376192771588,149.38796613105808,160.23184070300084,210.5475187113699
gRNA_CDK7_targ_15,483.24929912166937,425.9540958533765,288.704910325014,150.7901618876508,156.54770468188303,195.44700516716404,285.1265562924657,189.31596180337644,260.51138639247273,227.11803116711118,94.45825693797818,204.346877606776,366.3508872008623,353.5975091330494,246.65062581173106,133.54883623769467,756.9259799296681,120.35487927288136,139.43138527382564,134.05939596202006,296.9883284955511,303.29512448279473,129.9607575017022,371.10175978279983,648.6799385675132,218.29006722902307,131.47049279989258,149.97279438192078,281.51933821300184,278.1621015237917,344.85157221275756
gRNA_CDK7_targ_16,248.51087623381767,362.80132206234236,345.12241410583516,200.91062012013379,325.9391064971094,189.32497027273124,220.28145333307427,165.90483376452207,303.10312257925875,466.6781805633771,408.88028293594033,456.0589255197583,689.9034311080052,626.9872389656069,331.11561876548797,928.7885421114221,124.59315369648928,592.6760507230127,463.5078283277466,64.83043542243196,252.43247583339215,220.8816600345605,243.91185647058603,355.67782763872975,174.54109893467887,375.5519110220127,192.0774575658005,164.57055613016104,265.1932467841829,247.35907263718798,282.99580400376755
gRNA_CDK7_targ_17,204.28127936505473,196.3452105542403,223.20970292833144,94.33318184440714,350.2532752841305,102.70025884130119,267.7758937250329,237.4557272512371,343.03287525437065,186.73052040739444,130.49720862685834,171.8679036825202,243.89192890667528,225.0942421995411,218.38857493747022,109.48598286153347,239.3678251723313,265.4376274051533,232.02465471780306,33.37141882364123,220.19411144985048,194.5229267244183,112.06760972972872,157.50958553453833,79.98243077520617,211.066318332513,138.92981154031202,61.233769017618265,301.0598932392048,235.81377956436384,224.08554856663417
gRNA_CDK7_targ_18,371.49221073722305,238.56184123461537,296.59487701917396,822.7949749762178,496.86528973078555,325.8421837689946,511.9644811948002,527.4598089966128,412.4864450589593,178.43577492129126,498.2371357535747,505.318702638213,749.9237104873822,657.579557498418,391.4936365423179,41.9596005746811,751.8474546431264,482.4765862946749,370.3730777759097,169.24759689926927,385.0355595241861,324.9590619458515,1431.4518217578795,109.9199214824234,157.57286362068655,370.90214161736253,245.22510359128898,1442.1052000761542,407.56014768937587,341.7780686173694,331.82334264493
gRNA_CDK7_targ_19,478.9416154760148,290.7644612276403,298.206805698626,309.6319943468697,357.03862471306655,385.2300868945807,515.882372742285,522.5951590145131,263.29436915467744,451.47114717218795,936.9578901031389,796.2761773763376,825.9200837674971,767.2926186325856,502.6148820252072,746.3620349534001,469.5943048288876,495.8032087486672,450.78302229304796,3335.0382399167875,366.02708995841857,337.40309913089715,441.678226581872,906.2536332878133,1132.6110197251624,434.3382813522327,686.2573241185883,379.7722964292185,279.23537723591323,225.4837804992054,381.38725947905664
gRNA_CDK7_targ_20,401.4033098542328,372.09862245687845,311.5264268919928,409.53940966390087,376.9907831529144,702.5347390080738,487.7375191766799,557.3571370116,326.8189756832646,673.6518298356663,1861.793088694493,1291.309871605203,804.3010576174163,762.0903715724374,507.7534367296183,625.7093841969918,495.77692408394694,291.44908029693977,309.456453141714,122.39374239043202,384.4272884980815,327.2781779667009,595.1825995730129,208.6135632397325,1103.6080448272373,275.166710839476,623.7855296675755,328.5264696603961,454.16986985144445,400.29914929419465,439.7310701523714
gRNA_CDK7_targ_21,513.8277858457524,371.4099335387646,332.9056914826197,382.85931782911905,417.21821191017847,338.2528395413822,394.02794991847185,379.84808610227776,407.0414787850804,563.8451991148717,192.92084184138747,273.90601342789046,449.6757439216825,386.28625558562163,363.8739050061085,131.2553455252793,394.43213058807066,139.30661998649066,171.1080300836074,122.39374239043202,473.23485830934715,371.2282547520667,187.4071792959329,245.9531458036996,969.2076611507692,275.0006476464528,156.6456935488082,145.82395683242092,374.315826800641,294.14789193231746,368.9254746750476
gRNA_CDK7_targ_22,129.1698377689936,118.52336280738253,181.3843956141287,49.16759780981221,259.62039362619817,81.16902047108518,182.38184938393553,111.6335824017233,70.17956530777248,410.29366065189,116.23521861299405,88.77586205963247,88.38151029490696,72.75381336356331,133.92358198371335,11.091471478074304,234.40215600326832,91.7762583163032,87.17845836538224,219.63939552408,173.6613779528517,134.62185682003943,104.5336527731083,20.012063857812432,40.43971499942667,358.6134653336442,63.404209293565216,30.655299671304505,178.14895621291524,156.53921660278584,204.76978212042025
gRNA_CDK7_targ_23,1111.200365776946,998.1857179141211,920.750629373311,567.4760247215826,612.9432317472283,609.6630531945694,246.0275977879744,222.45638980643,450.3592104750503,125.11241108205647,608.93211978426,407.06980651733915,309.3352860321744,285.7353609155955,608.5975728036854,11.392257145276318,299.52013578848056,104.72535605488484,202.24319378552963,103.84344080938217,437.04273225612593,342.7200968372348,339.96980766749635,414.4937714159589,2499.2640868869325,490.55067219059276,690.9193983313504,503.4691196643068,317.9781226991208,306.4410582406282,442.7332274006099
gRNA_CDK7_targ_24,316.4630689540022,234.9117899686123,305.58774228348534,114.62910884729473,173.91496810118377,67.13415135935828,193.17604038210797,144.77401040477687,99.82438168777982,265.1356146450841,205.4823638151372,107.72193018211502,24.03742568551367,24.22538929501788,145.48533006863823,3.8726154652259432,56.428058739352025,16.195810291112327,60.10440297240639,37.96118416328243,193.27811854472375,175.74374333607668,87.58224962071236,273.62836582169876,57.6322001193308,195.5394097848419,428.91082757411766,141.82877993290253,85.94460565637316,81.56492474525568,348.0236628901417
gRNA_CDK7_targ_25,115.33671282238463,235.18726553585782,228.04548896668754,69.36823877043273,131.9104240172936,33.77530815908162,67.48368298116685,49.25458106875853,78.89151134597871,22.31681523642049,164.2871541981676,88.77586205963247,73.65125857908913,58.23410888225452,100.52297640504143,2.7822674216186387,220.407997435909,2.7559304224969696,27.615536500835372,21.610145140810655,142.48748786499303,126.64636026053289,45.20374173972251,2.050016297629566,63.38794513773348,123.38495241625267,82.05250614461382,34.189494620878456,167.2366982112694,155.09021220903057,392.6595102790466
