gRNA_id,ABE_T0_REP1,ABE_T0_REP2,ABE_T0_REP3,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,Plasmid
gRNA_CDK7_targ_82,235.2141155723372,130.65893407258815,189.07332815704842,170.80580293319278,9.087536443767373,109.12613985064286,77.5332746970575,32.28253975645792,93.04084166663536,168.61716163749722,235.63929482682707,109.27483301536317,247.46134011419704
gRNA_CDK7_targ_83,30.438602487478143,52.7625539996095,104.88739372215825,124.07591345147024,1.99726075687195,75.13603071683606,17.507513641271046,26.80935054487454,98.7755587938031,101.61208867237823,38.80004452971851,19.29593368637669,308.8167960078957
gRNA_CDK7_targ_84,12.29393677109823,30.955263730068623,3.381238350253786,52.04146057223763,12.78246884398048,16.611707471409336,3.3347645030992465,11.87403761157073,0.790995465816241,0.6442795477415287,27.271871653926315,71.50846013186654,184.06636768109576
gRNA_CDK7_targ_85,17.330007255644492,19.035177099683988,53.54777468973343,198.79599216298573,27.761924520520108,28.23990270139587,11.671675760847364,9.740421478241613,75.73781585190508,92.86829481017178,91.88125844288109,89.8757125178294,240.54964517511007
gRNA_CDK7_targ_86,0.44435916040114076,30.678052413082934,3.4502432145446797,25.782007989915893,8.38849517886219,14.439407263609652,4.168455628874058,0.7421273507231706,9.590820023021923,31.93785758090149,6.96852240999379,9.905933871081082,171.20608283541748
gRNA_CDK7_targ_87,9.849961388891954,26.33507511364047,40.229835881590965,7.340710608239942,35.15178932094632,2.8112120336231183,4.168455628874058,2.1336161333291157,7.51445692525429,11.13683218238928,47.74728317958708,70.68296564260979,253.8631559184334
gRNA_CDK7_targ_88,30.660782067678714,8.039128192584986,35.4685002455193,36.58419189309825,22.26945743912224,21.85078444316151,20.842278144370294,0.4638295942019816,55.468557040363905,1.3805990308747043,21.593816356894337,77.59648199013513,268.19642493145807
gRNA_CDK7_targ_89,39.325785695500954,29.66161091746874,28.08497976639369,59.74025462478197,46.83576474864723,58.013193784767985,19.17489589282067,5.287657373902591,6.921210325892109,14.726389662663513,17.550352736280658,17.129010652077703,277.2042896471535
gRNA_CDK7_targ_90,0.9627781808691384,3.418939576156833,1.4491021501087653,12.353878828501365,5.692193157085058,1.1500412864821847,7.503220131973305,0.278297756521189,0.9887443322703013,1.1965191600914105,6.3663044239449444,14.755713995464527,148.65809442757626
gRNA_CDK7_targ_91,1.6293169214708496,0.0,1.0350729643634038,2.4469035360799807,0.0998630378435975,0.0,0.8336911257748116,0.0,0.0,0.0,0.3441245634564835,0.41274724462837836,85.8863076037369
gRNA_CDK7_targ_92,248.98924954477258,124.46788132657443,220.60855113798684,336.180673627769,291.50020746546113,292.11048676647493,113.38199310537439,97.31144886357575,154.04636696771294,116.70663807660833,158.727454894303,84.92274558228884,490.61703420076617
gRNA_CDK7_targ_93,73.6895607665225,54.05620681220939,110.47678772972066,180.9515005218171,4.993151892179875,71.30255976189545,80.03434807438192,34.694453646308226,79.29729544807816,66.45283335276909,33.8102383595995,10.11230749339527,576.7299547533255
