gRNA_id,CBE_ABEMA_REP1,CBE_ABEMA_REP2,CBE_ABEMA_REP3,CBE_ATIRMO_REP1,CBE_ATIRMO_REP2,CBE_ATIRMO_REP3,CBE_PALBO_REP1,CBE_PALBO_REP2,CBE_PALBO_REP3,CBE_TAGTO_REP1,CBE_TAGTO_REP2,CBE_TAGTO_REP3,CBE_INX_REP1,CBE_INX_REP2,CBE_INX_REP3,PLASMID_LIBRARY,CBE_T0_REP1,CBE_T0_REP2,CBE_T0_REP3,CBE_DMSO_REP1,CBE_DMSO_REP2,CBE_DMSO_REP3,CBE_RIBO_REP1,CBE_RIBO_REP2,CBE_RIBO_REP3
gRNA_CDK2_targ_7002,616.6726337539621,317.73105213392273,557.8801727039418,700.6832617176743,610.9152896669369,962.7697403684705,442.8322183032296,628.4759180899629,710.4290269714024,813.296537910444,403.8971468039818,414.84356614129814,246.8554623532055,395.4926490285235,178.24200238439352,706.2591231690743,505.0446147040668,538.558071527164,617.3562959889261,665.0668472359803,497.0526758434382,606.5458258587457,359.4934855303214,435.4781296698573,623.2843557523494
gRNA_CDK2_targ_7003,647.9435279451816,510.35448568567114,738.9502212449655,559.2877623206846,176.89402191057448,527.4917354356442,448.1040304258871,1115.7897357408401,419.752772731315,590.1257473029366,658.8962284506458,830.3538153941131,519.0254020560074,316.74314748450973,518.9987716486753,706.8311086909767,659.9943851534795,499.63276808797633,381.37351481306683,726.0685043650075,749.6957077061918,553.1252760583425,673.1614278501843,398.777670829167,866.4525067184211
gRNA_CDK2_targ_7004,634.9581566284887,818.4869038841605,1095.8510229409885,507.3603213656692,928.2769736599325,1170.5547689948728,819.8923044094943,489.96226231202337,545.0179767001639,906.5619429404472,723.9834066331858,612.5151087060148,653.9311260681412,820.2164149736615,511.94863159493156,665.5051547335233,793.0762444507573,468.01738078760326,615.7725189340547,888.7395900424135,606.0688302078732,775.9891322569,530.1541292106498,611.3344949481649,1084.9624208470598
gRNA_CDK2_targ_7005,437.79251867707154,186.44126254248616,369.68468243792375,119.59047007821711,167.8469521493338,342.33435044185944,243.75855100478228,175.32703656786995,235.28514984818264,180.97929785583943,378.93220174766503,122.50302174120296,505.66061587764904,274.42347075448566,43.56625007569862,370.2176290513734,228.88413672567808,430.1885647692378,323.7240300157427,360.3891938788061,311.4965082049522,339.5821928718345,258.6246174291396,123.01450092898035,349.0088906221311
gRNA_CDK2_targ_7006,461.37819310943195,554.2804375935867,427.5265034996397,73.28288204041124,366.6444061134384,132.60285784706,248.2772471099173,255.83975426671057,298.0447956500197,224.2810930483409,545.9595722434985,519.6794854273072,946.3840942063338,740.5943427754204,539.2453277004522,563.9777245958351,418.61429919801,253.83683792033617,463.4131662554126,489.9970507599914,607.74600181348,575.5229544902824,843.5587063396479,514.825880959683,550.0683602196632
gRNA_CDK2_targ_7007,207.7659410670848,252.00481298281943,184.63276940352088,248.62229305734613,94.04190936026502,101.70274234875427,77.82198847732494,64.62204973196415,263.4888773137855,1208.0090556267073,391.1174725489625,364.1756496660251,453.7737989499052,730.5597802518064,270.9784600144076,397.24394496126513,423.19614724893347,353.9826890220959,448.84241735059436,478.9208691132574,298.07913536009863,392.3071625967117,157.7557493279579,147.6513830211104,410.4648039708107
gRNA_CDK2_targ_7008,411.5567684657943,144.63026387458132,396.09073118348977,167.0220286994649,136.42028876818193,152.31080552708175,411.7034229122997,88.19320721616421,257.3907740779795,64.39754156833551,269.5619662628488,269.6733186085257,212.26425106804297,550.3739401538691,367.330374082239,422.69730068592503,262.8314654666113,380.29838712182834,247.38597597093454,359.89324544686275,276.88578507106865,247.76562290239133,257.3077914748161,222.7513960191896,256.82502059911167
gRNA_CDK2_targ_7009,389.8261470786757,340.1820942201907,392.9471539518748,379.6772630866705,321.885218873616,139.41548173645023,253.29802056006727,67.27049439311023,379.6069264289253,174.8726344312559,529.3162755392874,252.17288693121097,573.113477883716,679.7325396430663,316.8947567746875,712.1219747685747,554.6118799822391,319.62608316966737,539.4344648892464,659.4460983406227,435.75967716581175,595.9730087107494,396.89134263310933,178.57491778502535,460.16063513548374
gRNA_CDK2_targ_7010,848.0242492534073,1119.4610188087672,1042.6197818189744,1018.5421427150409,1150.4063443767104,778.0989713667851,793.2822051236993,1279.4636157996674,1256.2092665760422,1754.277856516726,1310.0652120029079,1425.8685047564506,1104.403036668099,1655.0483884056302,1584.6545566953282,787.1950745182738,986.763457512523,1049.5212096303028,1221.0921093059574,1094.5581892988876,1233.4834808507408,1223.664468865488,826.7033341243068,916.4920138272378,935.1162123734274
gRNA_CDK2_targ_7011,726.9157861569051,1182.4215498767796,1071.9598359807142,2376.073813396156,1025.6520139848653,1289.5323790631523,1039.5511428535565,897.8227401285184,644.6203295516624,1516.6731341783845,1330.27492942945,2786.568735362139,811.3211374156309,630.6504403427806,1004.9161168913222,526.94166205265,716.017890867044,1245.4269621505334,929.3603757986197,793.5174911092978,1231.5013689532054,729.2461511815471,796.6797023657305,810.1286470019038,839.1387674523413
