gRNA_id,Gene,T0_REP1,T0_REP2,T0_REP3,LFC_avg_T0,LFC_median_T0,Plasmid_RPM,p_high_unadjusted_T0,p_low_unadjusted_T0,FDR_high_T0,FDR_low_T0,p_unadjusted_T0,FDR_T0,DMSO_REP1,DMSO_REP2,DMSO_REP3,LFC_avg_DMSO,LFC_median_DMSO,p_high_unadjusted_DMSO,p_low_unadjusted_DMSO,FDR_high_DMSO,FDR_low_DMSO,p_unadjusted_DMSO,FDR_DMSO,WT_perc,Top_HGVSp,Top_HGVSp_%,Codon_1
gRNA_CDK9_targ_1621,CDK9,0.4373991770404727,0.15469381588737693,-0.2958931533170267,0.09873327987027432,0.15469381588737693,813.1911654711166,0.14910369066484203,0.9621147496185182,0.5799145238789039,0.9999999459538456,0.14910369066484203,0.5799145238789039,0.39482514091793397,0.49301561441723163,0.876581572393144,0.5881407759094365,0.49301561441723163,0.0060535100434711015,0.9991235596297438,0.06745339762724942,0.9999999460777573,0.0060535100434711015,0.06745339762724942,8.73023445896923,D257N_E260K,38.967934049750745,257.0
gRNA_CDK9_targ_1622,CDK9,-0.7928950594794923,-0.5814555984481249,-1.6075653040878917,-0.993971987338503,-0.7928950594794923,383.546007019823,0.5808788180706927,0.695607106688269,0.99999800387003,0.9999999459538456,0.5808788180706927,0.99999800387003,-0.26207968193009507,-0.24320751469909954,0.2691515929945166,-0.07871186787822602,-0.24320751469909954,0.28368679070440783,0.8748395654360277,0.6353280874676237,0.9999999460777573,0.28368679070440783,0.6353280874676237,7.006630057049328,E260K,42.21946793495665,260.0
gRNA_CDK9_targ_1623,CDK9,-0.6531697104484863,-0.22339174754901525,0.4332569660559753,-0.14776816398050874,-0.22339174754901525,637.4381506386346,0.22026559792582803,0.9247114402512777,0.7074412733382477,0.9999999459538456,0.22026559792582803,0.7074412733382477,-0.19582082150139832,-0.1655784735325324,-0.42748401421012117,-0.2629611030813506,-0.19582082150139832,0.5002947814281609,0.7758882651595834,0.8237664374540888,0.9999999460777573,0.5002947814281609,0.8237664374540888,12.982123337979376,E260K,58.40914480038402,260.0
gRNA_CDK9_targ_1624,CDK9,0.7221929953665797,0.27914650838949934,-0.6751621192641305,0.10872579483064952,0.27914650838949934,399.8461120687979,0.13605078658265157,0.9518221739096094,0.554356190105431,0.9999999459538456,0.13605078658265157,0.554356190105431,0.2514845569905509,0.34368114229036384,0.6715876476215361,0.42225111563415024,0.34368114229036384,0.019373992032663826,0.996189985646654,0.12653348863438335,0.9999999460777573,0.019373992032663826,0.12653348863438335,9.128062242257904,E263K,75.6473926103518,263.0
gRNA_CDK9_targ_1625,CDK9,1.41946271533091,-0.7062211777361013,1.4839615519849876,0.7324010298599322,1.41946271533091,341.58190678735576,0.011433823211757345,0.9805255531426085,0.13282696752381937,0.9999999459538456,0.011433823211757345,0.13282696752381937,0.5203340373658593,0.49675853073176135,0.4717669136710165,0.49628649392287905,0.49675853073176135,0.012327790935002515,0.9988128922297103,0.0994197084079695,0.9999999460777573,0.012327790935002515,0.0994197084079695,82.13105157289176,E263K,13.548832930592052,263.0
gRNA_CDK9_targ_1626,CDK9,0.3711602061427281,-0.5535921543535555,-0.10940512127489604,-0.0972790231619078,-0.10940512127489604,515.3340903945135,0.20478321799787855,0.9367816277054828,0.6825334938258139,0.9999999459538456,0.20478321799787855,0.6825334938258139,0.026993582602399008,0.03271215908219144,0.015015305720879755,0.0249070158018234,0.026993582602399008,0.21159585237220316,0.9453225107324318,0.5454737270784841,0.9999999460777573,0.21159585237220316,0.5454737270784841,13.852953938707518,E266K,66.3292172595627,266.0
gRNA_CDK9_targ_1627,CDK9,-0.22490290772842036,-2.1922804070581887,0.14279371584647252,-0.7581298663133788,-0.22490290772842036,327.12256646567914,0.37196629196227565,0.7352028379685408,0.9148360153666779,0.9999999459538456,0.37196629196227565,0.9148360153666779,-0.19258707543573195,-0.17714212978754496,-0.2522786019437334,-0.20733593572233677,-0.19258707543573195,0.44825275628752725,0.8235841171079622,0.7926516874667371,0.9999999460777573,0.44825275628752725,0.7926516874667371,55.24442296851091,V268I,29.61101715390191,268.0
gRNA_CDK9_targ_1628,CDK9,0.5660109702744128,1.3724554643201847,-1.0925236489874717,0.28198092853570866,0.5660109702744128,252.34483413789422,0.05615751512011022,0.9444874758317677,0.34451689051213685,0.9999999459538456,0.05615751512011022,0.34451689051213685,0.45956633596757823,0.44495778779343487,1.2450411490379398,0.7165217575996511,0.45956633596757823,0.001753605654281308,0.9994157213317068,0.04236587111670771,0.9999999460777573,0.001753605654281308,0.04236587111670771,8.519708882277943,G270N,58.8238419039524,270.0
gRNA_CDK9_targ_1629,CDK9,-0.3665326362059645,-0.7795534332905902,-0.4655107859311781,-0.5371989518092443,-0.4655107859311781,194.0806288564521,0.40121807159165823,0.8492300876317611,0.9516293096830817,0.9999999459538456,0.40121807159165823,0.9516293096830817,-0.0028519660672514237,0.06778591605138382,-0.2844294375463123,-0.07316516252072663,-0.0028519660672514237,0.2880398714389645,0.8975396696674593,0.6413938409693092,0.9999999460777573,0.2880398714389645,0.6413938409693092,33.01858602761011,Q271H,15.13775174804279,271.0
gRNA_CDK9_targ_1630,CDK9,-0.4805615709998152,-0.4586379074303951,-0.30480413477584317,-0.41466787106868447,-0.4586379074303951,350.78573042384727,0.3446864178476186,0.8844899084061458,0.8791530187576341,0.9999999459538456,0.3446864178476186,0.8791530187576341,-0.2070991997685573,-0.22340917240824143,0.031163680425759413,-0.13311489725034645,-0.2070991997685573,0.35450546207015676,0.8690832064625518,0.7079576814110059,0.9999999460777573,0.35450546207015676,0.7079576814110059,56.53741581350355,R273Q,33.22169538229281,273.0
gRNA_CDK9_targ_1631,CDK9,-0.03097524649327138,-0.283112757708936,0.8762442266967118,0.18738540749816812,-0.03097524649327138,303.4594025075111,0.11397026633848431,0.9665464710117164,0.4985243625099602,0.9999999459538456,0.11397026633848431,0.4985243625099602,-0.4392770743345202,-0.407811735656336,0.6172997030719147,-0.0765963689729805,-0.407811735656336,0.16987742903380806,0.8171228834459117,0.47516944801464756,0.9999999460777573,0.16987742903380806,0.47516944801464756,50.23695458478067,D277N,31.34902700120092,277.0
gRNA_CDK9_targ_1632,CDK9,1.052115427000313,1.029847194345486,-0.4456058354344968,0.5454522619704342,1.029847194345486,380.1579328116073,0.04084569764620494,0.9825813213798813,0.2866548960774794,0.9999999459538456,0.04084569764620494,0.2866548960774794,0.11782020069661135,0.10743143417531847,0.09353404689965789,0.10626189392386258,0.10743143417531847,0.14937059180687876,0.9670167186715525,0.4490988057629725,0.9999999460777573,0.14937059180687876,0.4490988057629725,24.38223145486606,D277N,60.41027561052199,277.0
gRNA_CDK9_targ_1633,CDK9,0.012416388341479364,-0.2441513256803359,-0.7453219989033758,-0.32568564541407746,-0.2441513256803359,626.9537950179356,0.2897530270612245,0.9003697850770104,0.8064598055187695,0.9999999459538456,0.2897530270612245,0.8064598055187695,0.09081851963407599,0.17283846392978028,-0.13510225337342543,0.04285157673014361,0.09081851963407599,0.19407258888633228,0.9450722492281592,0.5209618167745202,0.9999999460777573,0.19407258888633228,0.5209618167745202,14.10845837783047,D277N_R278K,36.4698535667095,277.0
gRNA_CDK9_targ_1634,CDK9,0.5685285290617018,2.1384850275862815,-0.7728306740099941,0.6447276275459964,0.5685285290617018,257.8137728204472,0.012956391129053576,0.9682762603617796,0.14458504414345352,0.9999999459538456,0.012956391129053576,0.14458504414345352,0.803750669195576,0.8763520978019873,1.5208184214693885,1.066973729488984,0.8763520978019873,0.00011684585788365616,0.9999873712977456,0.013869095305320928,0.9999999460777573,0.00011684585788365616,0.013869095305320928,6.022121195080911,V283I,41.48048498795316,283.0
gRNA_CDK9_targ_1635,CDK9,1.7062274601221619,1.4170564809834132,0.006250204573977471,1.0431780485598507,1.4170564809834132,248.85004893099457,0.005356811849062934,0.996603015238848,0.08198223657222557,0.9999999459538456,0.005356811849062934,0.08198223657222557,0.17897718817176012,0.29108670980089363,1.7203421875757254,0.7301353618494598,0.29108670980089363,0.001809467541095059,0.9949972203762809,0.042955185975560965,0.9999999460777573,0.001809467541095059,0.042955185975560965,16.88458884983081,D285N,38.835594686641045,285.0
gRNA_CDK9_targ_1636,CDK9,1.3552174500118148,2.132116894816507,0.5843580483505475,1.3572307977262899,1.3552174500118148,213.50203061693284,0.0017152991195135267,0.999210196794205,0.042570605420653884,0.9999999459538456,0.0017152991195135267,0.042570605420653884,-0.005634733792615805,-0.041562943585592364,-0.25132903474341173,-0.09950890404053997,-0.041562943585592364,0.32223515615166204,0.8880957888879008,0.6804797048148155,0.9999999460777573,0.32223515615166204,0.6804797048148155,11.1232138506299,D285N,65.45726857093719,285.0
gRNA_CDK9_targ_1637,CDK9,0.937775120886588,1.1394405149097993,-0.04879325081500397,0.6761407949937944,0.937775120886588,505.8101337619701,0.031149762748930235,0.9922635681974827,0.2482040366033328,0.9999999459538456,0.031149762748930235,0.2482040366033328,-0.26650545243694546,-0.17938405799280385,0.4775658495443826,0.010558779704877749,-0.17938405799280385,0.16775938808905647,0.9069445915466225,0.471790118651242,0.9999999460777573,0.16775938808905647,0.471790118651242,11.449649241909936,D285N,46.032586558044805,285.0
gRNA_CDK9_targ_1638,CDK9,1.275917132482818,1.9239667821332207,2.815865324517547,2.005249746377862,1.9239667821332207,424.1762197687407,9.05540898063105e-05,0.9999783600257681,0.010935720466506026,0.9999999459538456,9.05540898063105e-05,0.010935720466506026,-0.09978554758871276,-0.10139421640510503,0.7785284226063455,0.19244955287084256,-0.09978554758871276,0.06658481236446387,0.9523948178185927,0.27563472979543197,0.9999999460777573,0.06658481236446387,0.27563472979543197,2.8137188822469974,D290N,73.82738693744959,290.0
gRNA_CDK9_targ_1639,CDK9,1.4750441753599135,1.4994607376419795,0.15548458719867705,1.0433298334001901,1.4750441753599135,455.76267537919284,0.005831868257439799,0.9974803113016593,0.08747802386159699,0.9999999459538456,0.005831868257439799,0.08747802386159699,0.265086604100105,0.2422025760357312,1.0133379608764892,0.5068757136707751,0.265086604100105,0.012871301189498063,0.9951248492633734,0.0998106167072077,0.9999999460777573,0.012871301189498063,0.0998106167072077,2.752849198920883,D290N,68.18738644497054,290.0
gRNA_CDK9_targ_1640,CDK9,0.2897525684221551,1.542662393031414,1.8271355258922524,1.2198501624486073,1.542662393031414,568.7429452358355,0.0026617671650156355,0.9984776753348418,0.05422854000367675,0.9999999459538456,0.0026617671650156355,0.05422854000367675,-0.33483910773651276,-0.2534632317916838,0.24843988641235434,-0.1132874843719474,-0.2534632317916838,0.3114451731636229,0.8554051523968775,0.6659070596123225,0.9999999460777573,0.3114451731636229,0.6659070596123225,7.7939182645748595,D290N,49.45795633767743,290.0
gRNA_CDK9_targ_1641,CDK9,1.6793141858035603,2.30547320247026,1.5480680069741128,1.8442851317493112,1.6793141858035603,864.1189895930365,0.0001997632195323643,0.9999893510859901,0.01471919660535768,0.9999999459538456,0.0001997632195323643,0.01471919660535768,0.15248927911940832,0.13633967436392608,1.2150633241197653,0.5012974258676999,0.15248927911940832,0.008436056961104098,0.9895569433568355,0.08024541987391703,0.9999999460777573,0.008436056961104098,0.08024541987391703,10.27737452412207,D290N,52.76252474962416,290.0
gRNA_CDK9_targ_1642,CDK9,2.086908461699615,2.0754973504563043,3.0235274183760215,2.39531107684398,2.086908461699615,597.6616258791886,1.5715612547000188e-05,0.9999996682219939,0.005211010868542937,0.9999999459538456,1.5715612547000188e-05,0.005211010868542937,0.09271048678678177,0.12346981782167359,0.9516112666526926,0.3892638570870493,0.12346981782167359,0.023807050851037254,0.9874526277506404,0.14067802775612923,0.9999999460777573,0.023807050851037254,0.14067802775612923,9.04521750572835,D293N,61.5752752612443,293.0
gRNA_CDK9_targ_1643,CDK9,0.9709552415758137,1.5700762890200517,1.40096138576042,1.3139976387854284,1.40096138576042,388.6147794573111,0.0028648404832149494,0.9996973570141696,0.0575074596998295,0.9999999459538456,0.0028648404832149494,0.0575074596998295,0.03787572729439533,0.10965638808941822,0.9581271366756129,0.3685530840198088,0.10965638808941822,0.026449447222349494,0.9844884609801454,0.15183807161120969,0.9999999460777573,0.026449447222349494,0.15183807161120969,4.5464298951174,D293N,54.93689487681334,293.0
gRNA_CDK9_targ_1644,CDK9,2.145924400731005,1.68609494375086,1.8796091063067506,1.9038761502628718,1.8796091063067506,386.9874367273807,9.467399997103659e-05,0.9999965622933447,0.010935720466506026,0.9999999459538456,9.467399997103659e-05,0.010935720466506026,0.8193909385880535,0.8492494429234996,0.9259889070537316,0.8648764295217615,0.8492494429234996,0.0007503278167685963,0.999963373674565,0.030151636365108543,0.9999999460777573,0.0007503278167685963,0.030151636365108543,6.203033891361323,D293N,59.97743943160837,293.0
gRNA_CDK9_targ_1645,CDK9,1.4396971131303644,0.7542530426339702,3.056981651461158,1.7503106024084978,1.4396971131303644,630.8754242195711,0.0003028843380417845,0.9996049206249495,0.01687498454804228,0.9999999459538456,0.0003028843380417845,0.01687498454804228,-0.09561623368592032,-0.2364545705638385,0.3787275807991712,0.01555225884980412,-0.09561623368592032,0.18843470054407765,0.919165007468293,0.5139128196656664,0.9999999460777573,0.18843470054407765,0.5139128196656664,85.84070796460178,D293N,3.2403630693611176,293.0
gRNA_CDK9_targ_1646,CDK9,2.1505968512111906,3.421293675816982,2.476386160771933,2.682758895933368,2.476386160771933,701.2513278516427,5.043994055900398e-06,0.9999999143629547,0.0033594378417656848,0.9999999459538456,5.043994055900398e-06,0.0033594378417656848,1.146895780706632,0.9725948942396475,1.7247393464125977,1.2814100071196257,1.146895780706632,1.932250337471003e-05,0.9999985415802453,0.011059288445852175,0.9999999460777573,1.932250337471003e-05,0.011059288445852175,58.80060335697552,V297M,20.626977759234894,297.0
gRNA_CDK9_targ_1647,CDK9,1.2688341230363844,1.694270113479027,1.465677988693252,1.476260741736221,1.465677988693252,594.9404954127476,0.001260807261893175,0.9999118203264796,0.035853245969830215,0.9999999459538456,0.001260807261893175,0.035853245969830215,0.7695658283110508,0.8146886226947516,1.0444916741755745,0.8762487083937923,0.8146886226947516,0.0006499380776264034,0.9999653257802346,0.028931033248479548,0.9999999460777573,0.0006499380776264034,0.028931033248479548,46.24972863448875,V297M,31.56930675157392,297.0
gRNA_CDK9_targ_1648,CDK9,0.26529474939722764,0.8897036900696689,0.8509354251731706,0.6686446215466891,0.8509354251731706,500.2878395800751,0.04107642133325786,0.9931878159576649,0.2867995658306751,0.9999999459538456,0.04107642133325786,0.2867995658306751,0.5320694962591194,0.4573960529779762,1.5035230897732093,0.8309962130034348,0.5320694962591194,0.0007731188811566293,0.9996303540520453,0.030151636365108543,0.9999999460777573,0.0007731188811566293,0.030151636365108543,78.5177313649813,V297I,4.39560873670197,297.0
gRNA_CDK9_targ_1649,CDK9,1.237431877749192,1.9578001687292343,2.4092295273067976,1.868153857928408,1.9578001687292343,538.6237658572877,0.00014762955586545109,0.9999753074931961,0.013897540948713153,0.9999999459538456,0.00014762955586545109,0.013897540948713153,0.7843394954276117,0.7783426266834426,1.1611430254816948,0.9079417158642498,0.7843394954276117,0.00046113648115116065,0.9999708773138123,0.024684364579268012,0.9999999460777573,0.00046113648115116065,0.024684364579268012,0.8945784446286038,D299N,82.42159898809264,299.0
gRNA_CDK9_targ_1650,CDK9,0.010037267062221359,0.5544029027682229,-0.023602580832840402,0.18027919633253464,0.010037267062221359,298.257241321668,0.12570462591657522,0.9716427539224738,0.5295889332596456,0.9999999459538456,0.12570462591657522,0.5295889332596456,0.16596774680375756,0.12238698565952282,0.8980706626499997,0.3954751317044267,0.16596774680375756,0.023295129612829934,0.9890126878869995,0.1396647574681043,0.9999999460777573,0.023295129612829934,0.1396647574681043,1.1976412680620874,D299N_A301T,53.4284461122347,299.0
gRNA_CDK9_targ_1651,CDK9,1.1112483764331191,2.246926107219488,0.7927327693858219,1.38363575101281,1.1112483764331191,452.16117917360924,0.002197876207953176,0.9992841012858975,0.04998101952398904,0.9999999459538456,0.002197876207953176,0.04998101952398904,-0.1768609185975304,-0.2673168577895677,0.7528725822514543,0.10289826862145206,-0.1768609185975304,0.08784364998998347,0.9150959968973486,0.3197508859635398,0.9999999460777573,0.08784364998998347,0.3197508859635398,3.2885241262204614,A301T,42.07726050657988,301.0
gRNA_CDK9_targ_1652,CDK9,1.5639351742477512,1.4149668180560098,-0.8073364738352687,0.7238551728228307,1.4149668180560098,372.874907151427,0.010994118902730164,0.9764916365713842,0.12937045088126442,0.9999999459538456,0.010994118902730164,0.12937045088126442,-0.19657326297098718,-0.2691749209402026,0.5480854615534102,0.027445759214073478,-0.19657326297098718,0.15044516476841885,0.9052449022214778,0.45133549430525655,0.9999999460777573,0.15044516476841885,0.45133549430525655,2.423404465445595,R303H,69.939908685512,303.0
gRNA_CDK9_targ_1653,CDK9,0.6660056974514468,1.226655290640207,1.9188450176922585,1.270502001927971,1.226655290640207,590.9655107117701,0.0026163019546262107,0.9992283893762914,0.05422854000367675,0.9999999459538456,0.0026163019546262107,0.05422854000367675,0.4267516187509072,0.32689514531541086,1.0971962795798593,0.6169476812153925,0.4267516187509072,0.005378802873474035,0.998483949225943,0.06512251135485243,0.9999999460777573,0.005378802873474035,0.06512251135485243,0.006582931774495,R303H_D305N,36.44574347631461,303.0
gRNA_CDK9_targ_1654,CDK9,0.9372233161244711,2.6234286849497344,1.6817697938495997,1.7474739316412684,1.6817697938495997,539.2907095990624,0.00027852737370164465,0.999852612997184,0.015841244379281038,0.9999999459538456,0.00027852737370164465,0.015841244379281038,0.4130904653535032,0.29324722962173244,0.7003563726432059,0.4688980225394805,0.4130904653535032,0.013862245498212114,0.9976607037205756,0.10311697604937077,0.9999999460777573,0.013862245498212114,0.10311697604937077,3.7770879439155167,D305N,66.78647991642778,305.0
gRNA_CDK9_targ_1655,CDK9,1.646238600702278,2.046808738678143,1.5208173368820634,1.7379548920874948,1.646238600702278,537.2632006240673,0.00024782629559620917,0.999987436947796,0.014840463252334606,0.9999999459538456,0.00024782629559620917,0.014840463252334606,0.3442971193554107,0.17587774226816172,0.9599629957042211,0.49337928577593115,0.3442971193554107,0.013279978807509696,0.9952759086830104,0.0998106167072077,0.9999999460777573,0.013279978807509696,0.0998106167072077,0.5657111348423617,D305N,55.16678183302971,305.0
gRNA_CDK9_targ_1656,CDK9,0.4875432212826756,0.15000931964853348,0.5164831565769462,0.3846785658360517,0.4875432212826756,263.4161002513551,0.08352976752716477,0.9845990696325535,0.4148901027497062,0.9999999459538456,0.08352976752716477,0.4148901027497062,0.14442661271520887,0.04525499558983215,1.0717982400658217,0.4204932827902876,0.14442661271520887,0.019638184638985725,0.9859661103084375,0.12764738708511214,0.9999999460777573,0.019638184638985725,0.12764738708511214,11.542594763579524,D307N,31.64322000781556,307.0
gRNA_CDK9_targ_1657,CDK9,1.644307451549542,2.1476256726904346,2.3380789206066934,2.0433373482822232,2.1476256726904346,606.9188050150221,6.681962995223014e-05,0.9999973446842992,0.009600925777346751,0.9999999459538456,6.681962995223014e-05,0.009600925777346751,0.1062090538380581,-0.03150701375686209,1.4194498598546135,0.4980506333119365,0.1062090538380581,0.006474051915892973,0.9815560405142527,0.07041498697365664,0.9999999460777573,0.006474051915892973,0.07041498697365664,1.6852208803744937,D307N,28.179064552928683,307.0
gRNA_CDK9_targ_1658,CDK9,2.2865696691307242,2.1968398985556052,3.5882374204102705,2.6905489960322,2.2865696691307242,518.1619318596385,6.1528165600104114e-06,0.9999998721843726,0.0033594378417656848,0.9999999459538456,6.1528165600104114e-06,0.0033594378417656848,0.7088927245202733,0.5332357440554163,0.47681663762169535,0.5729817020657949,0.5332357440554163,0.005758343284879531,0.9994295707207567,0.06609638289196462,0.9999999460777573,0.005758343284879531,0.06609638289196462,3.4870134132732327,D307N_D308N,54.130106562219645,307.0
gRNA_CDK9_targ_1659,CDK9,1.963941905922602,3.6800200134721766,2.7277892143308797,2.790583711241886,2.7277892143308797,421.45508930229977,3.1969811530588046e-06,0.9999999459538456,0.0033594378417656848,0.9999999459538456,3.1969811530588046e-06,0.0033594378417656848,0.6734069809145782,0.5579055860459263,1.751787355611764,0.9943666408574229,0.6734069809145782,0.00020156832153602603,0.9998983585038154,0.017196297431042222,0.9999999460777573,0.00020156832153602603,0.017196297431042222,5.436490280309801,D308N_A309T,39.91471400052762,308.0
gRNA_CDK9_targ_1660,CDK9,0.7056410116263803,2.3134108760275782,1.9664169260712996,1.6618229379084193,1.9664169260712996,460.56467031997107,0.00039703711714299055,0.9996732616278212,0.018371378471192613,0.9999999459538456,0.00039703711714299055,0.018371378471192613,0.31731638865880685,-0.5427136943347223,0.168693252611913,-0.01890135102133414,0.168693252611913,0.19585972659343948,0.8790306177200667,0.5247272361139251,0.9999999460777573,0.19585972659343948,0.5247272361139251,1.3816560859415437,D308N_A309T,58.67813117282321,308.0
gRNA_CDK9_targ_1661,CDK9,1.8001453797989908,2.709084809974109,2.2759777753248556,2.261735988365985,2.2759777753248556,579.3340118552185,2.0996747089367147e-05,0.9999993149826399,0.005211010868542937,0.9999999459538456,2.0996747089367147e-05,0.005211010868542937,0.20551659016212084,0.09101007328595428,1.3004163827940012,0.5323143487473588,0.20551659016212084,0.007748289786360093,0.9908907433717906,0.07720011356482866,0.9999999460777573,0.007748289786360093,0.07720011356482866,1.828203037756144,D308N_A309T,25.60854463117365,308.0
gRNA_CDK9_targ_1662,CDK9,-0.10373433553536349,2.260490787678141,3.292313615847787,1.8163566893301881,2.260490787678141,230.38904615866952,0.00016433990957364893,0.9970033958779516,0.014020248535501925,0.9999999459538456,0.00016433990957364893,0.014020248535501925,0.10107609882213807,0.1310475533248491,0.9492776935894474,0.3938004485788115,0.1310475533248491,0.02350723746689991,0.9877533636472462,0.1396647574681043,0.9999999460777573,0.02350723746689991,0.1396647574681043,6.592514410976698,A309T,24.868068523179343,309.0
gRNA_CDK9_targ_1663,CDK9,0.7496783825772096,0.7635351168679008,0.00864725819387018,0.5072869192129935,0.7496783825772096,400.85986655629546,0.06235058460628044,0.9877500405350014,0.3660582709142916,0.9999999459538456,0.06235058460628044,0.3660582709142916,-0.2888784416132232,-0.3326679987719235,0.6319476837290194,0.0034670811146242375,-0.2888784416132232,0.13528831126737592,0.8738253974699687,0.425503559631263,0.9999999460777573,0.13528831126737592,0.425503559631263,14.182692307692308,D313N,30.0,313.0
gRNA_CDK9_targ_1664,CDK9,-0.1138464002084819,0.7995345072169044,-1.9694805202006533,-0.4279308043974102,-0.1138464002084819,427.4042274789305,0.22278842604153426,0.8043453017923711,0.7116665677357039,0.9999999459538456,0.22278842604153426,0.7116665677357039,0.11662782235665363,0.07814101950452808,-0.12780365824180467,0.02232172787312568,0.07814101950452808,0.21076730369502153,0.9402057133413613,0.5444188049272424,0.9999999460777573,0.21076730369502153,0.5444188049272424,22.880625521440244,D313N,55.05581565320518,313.0
gRNA_CDK9_targ_1665,CDK9,0.19569264205644968,-0.09031385986425386,-2.712681652117835,-0.8691009566418798,-0.09031385986425386,480.8664378195944,0.3524583163404955,0.6567304218078238,0.8915754454599238,0.9999999459538456,0.3524583163404955,0.8915754454599238,-0.2065058176787826,-0.29256186164576103,-0.7502485505273246,-0.4164387432839561,-0.29256186164576103,0.6282238892277607,0.628362020376507,0.9199233580019138,0.9999999460777573,0.6282238892277607,0.9199233580019138,26.96949311181959,D313N,54.459036532217965,313.0
gRNA_CDK9_targ_1666,CDK9,0.29833264434100043,0.6703881855116128,0.3326833733268984,0.4338014010598372,0.3326833733268984,822.5817333553051,0.07659756885216018,0.9862704029975742,0.3986704811517693,0.9999999459538456,0.07659756885216018,0.3986704811517693,0.21376162429673265,0.09729139503803545,0.05917052860125518,0.12340784931200775,0.09729139503803545,0.1379971143766004,0.9695024857743084,0.4305509968549932,0.9999999460777573,0.1379971143766004,0.4305509968549932,48.58443848947289,D313N,43.9661300252508,313.0
gRNA_CDK9_targ_1667,CDK9,1.0477312694882903,1.1542947673903918,1.8821097036277568,1.361378580168813,1.1542947673903918,944.6857935994263,0.0019435240194397422,0.9997138272963276,0.045348893786927316,0.9999999459538456,0.0019435240194397422,0.045348893786927316,0.07766452065946157,-0.014558727447605621,0.2688169993108176,0.11064093084089117,0.07766452065946157,0.14295237208101177,0.9652117486219657,0.439977424781468,0.9999999460777573,0.14295237208101177,0.439977424781468,15.52190951193445,D313N,51.31024479617283,313.0
gRNA_CDK9_targ_1668,CDK9,-0.0876618410676066,0.6307505307207759,1.6136791814853657,0.718922623712845,0.6307505307207759,465.76683150581414,0.019485624008037036,0.9912965320424415,0.1875570038689903,0.9999999459538456,0.019485624008037036,0.1875570038689903,-0.9302992407569302,-0.9653663521720929,-0.8362380774868722,-0.9106345568052984,-0.9302992407569302,0.9400515769934255,0.22303184316596067,0.9999989776869311,0.9999999460777573,0.22303184316596067,0.9999989776869311,3.43411615806497,W316*,48.83420053438335,316.0
gRNA_CDK9_targ_1669,CDK9,1.5133516772828588,0.9165690680681611,-0.956347629707336,0.49119103854789464,0.9165690680681611,246.42237371093447,0.028283572781751438,0.9631827953451929,0.2325727520909079,0.9999999459538456,0.028283572781751438,0.2325727520909079,-0.5718593617295196,-0.6084416531383539,0.5101587705845423,-0.22338074809444372,-0.5718593617295196,0.2802892285880897,0.6967773509838842,0.6313445495424793,0.9999999460777573,0.2802892285880897,0.6313445495424793,0.3604572965702757,W316*,57.49562878278413,316.0
gRNA_CDK9_targ_1670,CDK9,0.5573954239804096,1.1538779267119486,0.23889935560444986,0.6500575687656026,0.5573954239804096,642.4535675767808,0.0367069700410285,0.9926307687379319,0.2655027752667294,0.9999999459538456,0.0367069700410285,0.2655027752667294,-0.854757975491807,-0.9432660205742165,0.5094015547055014,-0.42954081378684067,-0.854757975491807,0.35424511048119456,0.4751141689245687,0.7079576814110059,0.9999999460777573,0.35424511048119456,0.7079576814110059,1.7600934869327485,W316*_D318N,53.32217645658556,316.0
gRNA_CDK9_targ_1671,CDK9,0.15224351604610498,-0.7146941581649823,0.1971414232351363,-0.12176973962791367,0.15224351604610498,573.7316844243106,0.20716669299812332,0.9316158710224839,0.6863653785010639,0.9999999459538456,0.20716669299812332,0.6863653785010639,-0.5110813951208127,-0.5931450005907694,0.40202542670799757,-0.23406698966786152,-0.5110813951208127,0.3228039159693742,0.7171944062507054,0.6804797048148155,0.9999999460777573,0.3228039159693742,0.6804797048148155,3.4277827207811464,W316*_D318N,54.54338055802706,316.0
gRNA_CDK9_targ_1672,CDK9,-0.656627664994413,-1.105302589271014,0.015999236524830842,-0.581977005913532,-0.656627664994413,552.6562621842285,0.388229681115167,0.8281960627708762,0.9346270100920686,0.9999999459538456,0.388229681115167,0.9346270100920686,-0.12612773180150402,-0.2599888184503126,-0.3612051829013004,-0.24910724438437234,-0.2599888184503126,0.49422567853672084,0.7840407807179888,0.8202043175715793,0.9999999460777573,0.49422567853672084,0.8202043175715793,9.666559794806028,D318N,54.96093963825179,318.0
gRNA_CDK9_targ_1673,CDK9,-1.2066613773417667,-0.11727088222303342,-2.3851986880128053,-1.2363769825258686,-1.2066613773417667,279.609494301646,0.5828785044552534,0.5762274561809373,0.99999800387003,0.9999999459538456,0.5762274561809373,0.99999800387003,-0.6943807466667676,-0.7188362088869251,-1.77791127923607,-1.0637094115965875,-0.7188362088869251,0.9356642516976709,0.16311170705822495,0.9999989776869311,0.9999999460777573,0.16311170705822495,0.9999989776869311,0.6348372408660056,D318N_M320I,48.01120816094219,318.0
