gRNA_id,Gene,classification,ABE_DMSO_REP1,ABE_DMSO_REP2,ABE_DMSO_REP3,LFC_avg_ABE_DMSO,LFC_median_ABE_DMSO,base_RPM,base_RAW,ABE_SY-5609_100nM_REP1,ABE_SY-5609_100nM_REP2,ABE_SY-5609_100nM_REP3,LFC_avg_ABE_SY-5609_100nM,LFC_median_ABE_SY-5609_100nM,ABE_SY-5609_10nM_REP1,ABE_SY-5609_10nM_REP2,ABE_SY-5609_10nM_REP3,LFC_avg_ABE_SY-5609_10nM,LFC_median_ABE_SY-5609_10nM,Plasmid,LFC_avg_Plasmid,LFC_median_Plasmid,p_ABE_DMSO,FDR_ABE_DMSO,p_ABE_SY-5609_100nM,FDR_ABE_SY-5609_100nM,p_ABE_SY-5609_10nM,FDR_ABE_SY-5609_10nM,p_Plasmid,FDR_Plasmid
gRNA_CDK7_targ_11,CDK7,targeting,-0.36939508300370927,-0.8325112559778567,-0.2978597456358504,-0.49992202820580545,-0.36939508300370927,741.9620483816745,21011.0,-0.49963497463932877,-0.11616755941602731,0.0660849537878844,-0.1832391934224906,-0.11616755941602731,-0.1025003997878883,-0.9436074519458097,-0.2609067761009809,-0.43567154261155966,-0.2609067761009809,-0.9669547369278793,-0.9669547369278793,-0.9669547369278793,0.2532986983893714,0.9999917603470893,0.5077820551476075,0.8410129742496423,0.3941671385455842,0.7941522422357526,0.008299170082991698,0.07949731342655206
gRNA_CDK7_targ_12,CDK7,targeting,0.33331864221185514,0.7377542852025232,-0.35482537170399825,0.23874918523679334,0.33331864221185514,746.4446067978241,18583.0,0.14027022083421992,0.6642913213397011,-1.1027822755190075,-0.09940691111502882,0.14027022083421992,-0.6778042026186029,0.3767456060740604,-0.12121479258436721,-0.14075779637630323,-0.12121479258436721,-0.7663994991582915,-0.7663994991582915,-0.7663994991582915,0.16559904139576018,0.6158195002100076,0.44667571158665187,0.801236206517803,0.5718828472305937,0.898669592093089,0.03189681031896812,0.23598453162813815
gRNA_CDK7_targ_13,CDK7,targeting,0.014815263366529049,-0.25034907440619675,-0.3228398571479903,-0.18612455606255265,-0.25034907440619675,535.2302713664551,14682.0,0.00853925474277743,-0.4553558864179588,0.2391507905153455,-0.06922194705327862,0.00853925474277743,-0.7888453245593726,-0.5745035706631305,-0.20750992177126562,-0.5236196056645895,-0.5745035706631305,0.2115961058723901,0.2115961058723901,0.2115961058723901,0.5899194571447817,0.9823709187467785,0.584740915682888,0.8783011161926956,0.3678159261014049,0.7694564667543609,0.3752624737526247,0.8683844832474357
gRNA_CDK7_targ_14,CDK7,targeting,0.8026637124252196,2.91574880879395,-0.035590094489399954,1.2276074755765898,0.8026637124252196,74.86362108272571,2120.0,0.6226636465003709,2.243957218017589,2.491232463225169,1.7859511092477096,2.243957218017589,0.8995816574264569,1.4041670340038133,0.8594946391367231,1.054414443522331,0.8995816574264569,1.856555308819883,1.856555308819883,1.856555308819883,0.000282213527968251,0.02266008621627427,0.0002956078858224267,0.05043809551845156,0.013291283856138272,0.4385548160508362,0.0240975902409759,0.1744997914001703
gRNA_CDK7_targ_15,CDK7,targeting,0.1697813959955054,-2.7608593438323115,-0.4929681614305134,-1.0280153697557732,-0.4929681614305134,416.3528092878341,12373.0,-0.3091665823086185,-2.163811616500397,-0.16611666937507397,-0.8796982893946964,-0.3091665823086185,-2.219696151199799,-0.545122486826937,-0.9007367284554296,-1.2218517888273885,-0.9007367284554296,-0.12562655711619744,-0.12562655711619744,-0.12562655711619744,0.050404953357555196,0.8415773017539763,0.09429101039188739,0.46808001312935216,0.0551057786548303,0.3324342287731839,0.2357764223577642,0.7539818705354135
gRNA_CDK7_targ_16,CDK7,targeting,1.0028114289573768,-2.2678368414532226,-1.050257799718764,-0.7717610707382033,-1.050257799718764,264.84771609454856,7500.0,-0.2095235423640511,-0.3747428485580409,0.15693655095629455,-0.14244327998859915,-0.2095235423640511,0.03815862647663631,1.0130037152948903,0.7103188475104922,0.5871603964273396,0.7103188475104922,0.11232492054439229,0.11232492054439229,0.11232492054439229,0.04796021421089087,0.7748633876413187,0.5353696987344849,0.8554466592450111,0.104231910532898,0.9999961029140646,0.3345665433456653,0.8394914185052079
gRNA_CDK7_targ_17,CDK7,targeting,0.3250158922727226,-1.5155809311468533,-0.2413786504685912,-0.47731456311424064,-0.2413786504685912,241.64143889888769,5838.0,-2.18439763610591,-0.24630875296787486,-0.7740235865392571,-1.068243325204347,-0.7740235865392571,-1.4372546276770137,-1.41625321907479,-1.6013460085415205,-1.4849512850977746,-1.4372546276770137,0.25174406991400117,0.25174406991400117,0.25174406991400117,0.18687591618631325,0.9749313166644501,0.06224336388263636,0.4098990698639856,0.022364106723354853,0.2055690618005345,0.38876112388761125,0.8735126487351266
gRNA_CDK7_targ_18,CDK7,targeting,0.6337254950900896,0.4386250196225825,2.4107752891070837,1.1610419346065852,0.6337254950900896,1015.2588146123904,22960.0,0.2369113417662862,0.5774506821007872,1.5708767586521855,0.7950795941730863,0.5774506821007872,3.6174581514365904,0.24208920883667195,1.0040309846606856,1.6211927816446494,1.0040309846606856,-1.325869270549317,-1.325869270549317,-1.325869270549317,0.003486412383726438,0.08134962228695022,0.10274817171487674,0.995104576085388,0.00026094705938271075,0.033818580699626656,0.008299170082991698,0.07949731342655206
gRNA_CDK7_targ_19,CDK7,targeting,0.9655143006673521,0.26295184994472054,6.835465884604599,2.6879773450722237,0.9655143006673521,935.9424136282807,21075.0,0.9742004663084096,0.5464425845978167,4.490497773278664,2.0037136080616302,0.9742004663084096,4.929212413111409,1.5246093458876793,1.7996775113635268,2.751166423454205,1.7996775113635268,-1.2723050383843266,-1.2723050383843266,-1.2723050383843266,0.0001040904031584661,0.012355078287939672,0.0003367379022573382,0.05407614548014902,2.0237421438837093e-06,0.0011049632105605053,0.008299170082991698,0.07949731342655206
gRNA_CDK7_targ_20,CDK7,targeting,1.0751638856752268,0.36063800005324737,3.151870528327194,1.529224138018556,1.0751638856752268,363.1591883088449,10284.0,0.8341697411356068,0.46650749075878895,1.566706536394016,0.9557945894294706,0.8341697411356068,4.672956676809624,0.24006549309877237,-0.21258339787763686,1.5668129240102528,0.24006549309877237,0.09066537198019278,0.09066537198019278,0.09066537198019278,6.218388677201629e-05,0.007716455040345657,0.06552507792266807,0.9999971878999896,0.0012733701764163598,0.10224413475343123,0.31806819318068186,0.8160960219767495
gRNA_CDK7_targ_21,CDK7,targeting,0.43539942242874197,-0.08804014069122736,0.8588042385207882,0.4020545067527676,0.43539942242874197,326.68082954542245,8250.0,0.34113030991438537,0.4689873093980314,0.8161146728095486,0.5420774307073218,0.4689873093980314,0.7095871818324365,-0.560548862534234,1.122375181980966,0.4238045004263895,0.7095871818324365,0.13530264606815245,0.13530264606815245,0.13530264606815245,0.09956376412300741,0.4768580281680881,0.2516008443673062,0.9872705804552351,0.11939094751736004,0.9783857680241216,0.3345665433456653,0.8394914185052079
gRNA_CDK7_targ_22,CDK7,targeting,0.33958826680269427,0.10365660735363304,0.40049182227250685,0.28124556547627805,0.33958826680269427,182.56983451605515,4111.0,-0.6100762294894142,0.4419250036334303,-2.08326382628792,-0.750471684047968,-0.6100762294894142,1.1369347770018934,-0.36329312263553143,0.5932631387047312,0.45563493102369773,0.5932631387047312,0.3299234823362881,0.3299234823362881,0.3299234823362881,0.21563141524458249,0.678977812707855,0.10050573230389193,0.48136955998179815,0.11958944235166954,0.985674152539829,0.4427557244275572,0.919880614678258
gRNA_CDK7_targ_23,CDK7,targeting,0.03628106547471846,-0.11214871990701739,-0.545540284643244,-0.20713597969184763,-0.11214871990701739,850.2753713559698,24368.0,-0.12191076033889624,0.29551956631451914,0.10709646540990934,0.09356842379517742,0.10709646540990934,-0.878980832288068,-0.3460187378227535,0.20387778562116735,-0.3403739281632181,-0.3460187378227535,-0.5624745890955636,-0.5624745890955636,-0.5624745890955636,0.5210997944138518,0.983037527109226,0.5700395048634936,0.9272334649045235,0.45702390901290235,0.8365236682368808,0.06779322067793223,0.36648612366486133
gRNA_CDK7_targ_24,CDK7,targeting,0.7861816311258476,0.8008681081549367,0.4505849350185357,0.6792115580997734,0.7861816311258476,389.1142644861106,11019.0,0.8837911766263937,1.3054227741130002,0.7966175824429975,0.9952771777274639,0.8837911766263937,-0.0021512871635062957,0.1929547982962507,0.7743762083212976,0.32172657315134734,0.1929547982962507,0.17306227283065176,0.17306227283065176,0.17306227283065176,0.028977176755822502,0.274147153527782,0.06330553383510781,0.9999971878999896,0.25910440560385206,0.9876045838578064,0.36006399360064,0.8652946325085803
